year,month,is_ruen,shuo_time,wang_time,lunar_year,status,source_ref,notes
2091,4,0,2091-05-18T21:08+08:00,2091-06-02T01:32+08:00,辛亥,confirmed,hko+lunar,
2091,5,0,2091-06-17T10:42+08:00,2091-07-01T09:55+08:00,辛亥,confirmed,hko+lunar,
2091,6,0,2091-07-16T22:17+08:00,2091-07-30T20:02+08:00,辛亥,confirmed,hko+lunar,
2091,7,0,2091-08-15T08:23+08:00,2091-08-29T08:41+08:00,辛亥,confirmed,hko+lunar,
2091,8,0,2091-09-13T17:36+08:00,2091-09-27T23:57+08:00,辛亥,confirmed,hko+lunar,
2091,9,0,2091-10-13T02:30+08:00,2091-10-27T17:19+08:00,辛亥,confirmed,hko+lunar,
2091,10,0,2091-11-11T11:43+08:00,2091-11-26T11:44+08:00,辛亥,confirmed,hko+lunar,
2091,11,0,2091-12-10T21:55+08:00,2091-12-26T06:01+08:00,辛亥,confirmed,hko+lunar,
2092,12,0,2092-01-09T09:38+08:00,2092-01-24T22:56+08:00,辛亥,confirmed,hko+lunar,
2092,1,0,2092-02-07T23:04+08:00,2092-02-23T13:31+08:00,壬子,confirmed,hko+lunar,
2092,2,0,2092-03-08T13:57+08:00,2092-03-24T01:17+08:00,壬子,confirmed,hko+lunar,
2092,3,0,2092-04-07T05:42+08:00,2092-04-22T10:30+08:00,壬子,confirmed,hko+lunar,
2092,4,0,2092-05-06T21:40+08:00,2092-05-21T18:01+08:00,壬子,confirmed,hko+lunar,
2092,5,0,2092-06-05T13:19+08:00,2092-06-20T00:57+08:00,壬子,confirmed,hko+lunar,
2092,6,0,2092-07-05T04:12+08:00,2092-07-19T08:25+08:00,壬子,confirmed,hko+lunar,
2092,7,0,2092-08-03T17:56+08:00,2092-08-17T17:23+08:00,壬子,confirmed,hko+lunar,
2092,8,0,2092-09-02T06:15+08:00,2092-09-16T04:35+08:00,壬子,confirmed,hko+lunar,
2092,9,0,2092-10-01T17:17+08:00,2092-10-15T18:27+08:00,壬子,confirmed,hko+lunar,
2092,10,0,2092-10-31T03:30+08:00,2092-11-14T11:06+08:00,壬子,confirmed,hko+lunar,
2092,11,0,2092-11-29T13:37+08:00,2092-12-14T06:00+08:00,壬子,confirmed,hko+lunar,
2092,12,0,2092-12-29T00:12+08:00,2093-01-13T01:45+08:00,壬子,confirmed,hko+lunar,
2093,1,0,2093-01-27T11:23+08:00,2093-02-11T20:20+08:00,癸丑,confirmed,hko+lunar,
2093,2,0,2093-02-25T23:07+08:00,2093-03-13T12:08+08:00,癸丑,confirmed,hko+lunar,
2093,3,0,2093-03-27T11:19+08:00,2093-04-12T00:37+08:00,癸丑,confirmed,hko+lunar,
2093,4,0,2093-04-26T00:14+08:00,2093-05-11T10:18+08:00,癸丑,confirmed,hko+lunar,
2093,5,0,2093-05-25T14:09+08:00,2093-06-09T18:11+08:00,癸丑,confirmed,hko+lunar,
2093,6,0,2093-06-24T05:06+08:00,2093-07-09T01:15+08:00,癸丑,confirmed,hko+lunar,
2093,6,1,2093-07-23T20:37+08:00,2093-08-07T08:25+08:00,癸丑,confirmed,hko+lunar,闰六月
2093,7,0,2093-08-22T11:55+08:00,2093-09-05T16:29+08:00,癸丑,confirmed,hko+lunar,
2093,8,0,2093-09-21T02:18+08:00,2093-10-05T02:19+08:00,癸丑,confirmed,hko+lunar,
2093,9,0,2093-10-20T15:34+08:00,2093-11-03T14:47+08:00,癸丑,confirmed,hko+lunar,
2093,10,0,2093-11-19T03:59+08:00,2093-12-03T06:25+08:00,癸丑,confirmed,hko+lunar,
2093,11,0,2093-12-18T15:49+08:00,2094-01-02T00:52+08:00,癸丑,confirmed,hko+lunar,
2094,12,0,2094-01-17T03:07+08:00,2094-01-31T20:38+08:00,癸丑,confirmed,hko+lunar,
2094,1,0,2094-02-15T13:45+08:00,2094-03-02T15:36+08:00,甲寅,confirmed,hko+lunar,
2094,2,0,2094-03-16T23:46+08:00,2094-04-01T08:13+08:00,甲寅,confirmed,hko+lunar,
2094,3,0,2094-04-15T09:39+08:00,2094-04-30T21:56+08:00,甲寅,confirmed,hko+lunar,
2094,4,0,2094-05-14T20:11+08:00,2094-05-30T08:59+08:00,甲寅,confirmed,hko+lunar,
2094,5,0,2094-06-13T08:05+08:00,2094-06-28T18:00+08:00,甲寅,confirmed,hko+lunar,
2094,6,0,2094-07-12T21:38+08:00,2094-07-28T01:41+08:00,甲寅,confirmed,hko+lunar,
2094,7,0,2094-08-11T12:38+08:00,2094-08-26T08:53+08:00,甲寅,confirmed,hko+lunar,
2094,8,0,2094-09-10T04:33+08:00,2094-09-24T16:35+08:00,甲寅,confirmed,hko+lunar,
2094,9,0,2094-10-09T20:46+08:00,2094-10-24T01:49+08:00,甲寅,confirmed,hko+lunar,
2094,10,0,2094-11-08T12:44+08:00,2094-11-22T13:29+08:00,甲寅,confirmed,hko+lunar,
2094,11,0,2094-12-08T03:52+08:00,2094-12-22T03:57+08:00,甲寅,confirmed,hko+lunar,
2095,12,0,2095-01-06T17:35+08:00,2095-01-20T20:49+08:00,甲寅,confirmed,hko+lunar,
2095,1,0,2095-02-05T05:30+08:00,2095-02-19T15:00+08:00,乙卯,confirmed,hko+lunar,
2095,2,0,2095-03-06T15:40+08:00,2095-03-21T09:12+08:00,乙卯,confirmed,hko+lunar,
2095,3,0,2095-04-05T00:37+08:00,2095-04-20T02:16+08:00,乙卯,confirmed,hko+lunar,
2095,4,0,2095-05-04T09:07+08:00,2095-05-19T17:23+08:00,乙卯,confirmed,hko+lunar,
2095,5,0,2095-06-02T17:59+08:00,2095-06-18T06:07+08:00,乙卯,confirmed,hko+lunar,
2095,6,0,2095-07-02T03:56+08:00,2095-07-17T16:32+08:00,乙卯,confirmed,hko+lunar,
2095,7,0,2095-07-31T15:30+08:00,2095-08-16T01:14+08:00,乙卯,confirmed,hko+lunar,
2095,8,0,2095-08-30T05:07+08:00,2095-09-14T09:12+08:00,乙卯,confirmed,hko+lunar,
2095,9,0,2095-09-28T20:55+08:00,2095-10-13T17:32+08:00,乙卯,confirmed,hko+lunar,
2095,10,0,2095-10-28T14:34+08:00,2095-11-12T03:06+08:00,乙卯,confirmed,hko+lunar,
2095,11,0,2095-11-27T08:56+08:00,2095-12-11T14:22+08:00,乙卯,confirmed,hko+lunar,
2095,12,0,2095-12-27T02:26+08:00,2096-01-10T03:21+08:00,乙卯,confirmed,hko+lunar,
2096,1,0,2096-01-25T17:46+08:00,2096-02-08T17:51+08:00,丙辰,confirmed,hko+lunar,
2096,2,0,2096-02-24T06:30+08:00,2096-03-09T09:38+08:00,丙辰,confirmed,hko+lunar,
2096,3,0,2096-03-24T16:56+08:00,2096-04-08T02:20+08:00,丙辰,confirmed,hko+lunar,
2096,4,0,2096-04-23T01:45+08:00,2096-05-07T19:08+08:00,丙辰,confirmed,hko+lunar,
2096,4,1,2096-05-22T09:37+08:00,2096-06-06T11:00+08:00,丙辰,confirmed,hko+lunar,闰四月
2096,5,0,2096-06-20T17:13+08:00,2096-07-06T01:04+08:00,丙辰,confirmed,hko+lunar,
2096,6,0,2096-07-20T01:22+08:00,2096-08-04T13:06+08:00,丙辰,confirmed,hko+lunar,
2096,7,0,2096-08-18T11:01+08:00,2096-09-02T23:37+08:00,丙辰,confirmed,hko+lunar,
2096,8,0,2096-09-16T23:12+08:00,2096-10-02T09:26+08:00,丙辰,confirmed,hko+lunar,
2096,9,0,2096-10-16T14:30+08:00,2096-10-31T19:17+08:00,丙辰,confirmed,hko+lunar,
2096,10,0,2096-11-15T08:37+08:00,2096-11-30T05:35+08:00,丙辰,confirmed,hko+lunar,
2096,11,0,2096-12-15T04:07+08:00,2096-12-29T16:25+08:00,丙辰,confirmed,hko+lunar,
2097,12,0,2097-01-13T23:01+08:00,2097-01-28T03:49+08:00,丙辰,confirmed,hko+lunar,
2097,1,0,2097-02-12T15:50+08:00,2097-02-26T16:03+08:00,丁巳,confirmed,hko+lunar,
2097,2,0,2097-03-14T05:58+08:00,2097-03-28T05:30+08:00,丁巳,confirmed,hko+lunar,
2097,3,0,2097-04-12T17:28+08:00,2097-04-26T20:10+08:00,丁巳,confirmed,hko+lunar,
2097,4,0,2097-05-12T02:41+08:00,2097-05-26T11:37+08:00,丁巳,confirmed,hko+lunar,
2097,5,0,2097-06-10T10:15+08:00,2097-06-25T03:05+08:00,丁巳,confirmed,hko+lunar,
2097,6,0,2097-07-09T16:59+08:00,2097-07-24T17:56+08:00,丁巳,confirmed,hko+lunar,
2097,7,0,2097-08-07T00:01+08:00,2097-08-23T07:54+08:00,丁巳,confirmed,hko+lunar,新月时刻 UTC+8 落 2097-08-08 00:01（跨日界，朔日按多源裁决取 2097-08-07）
2097,8,0,2097-09-06T08:35+08:00,2097-09-21T21:02+08:00,丁巳,confirmed,hko+lunar,
2097,9,0,2097-10-05T19:47+08:00,2097-10-21T09:24+08:00,丁巳,confirmed,hko+lunar,
2097,10,0,2097-11-04T10:10+08:00,2097-11-19T21:05+08:00,丁巳,confirmed,hko+lunar,
2097,11,0,2097-12-04T03:28+08:00,2097-12-19T08:05+08:00,丁巳,confirmed,hko+lunar,
2098,12,0,2098-01-02T22:34+08:00,2098-01-17T18:37+08:00,丁巳,confirmed,hko+lunar,
2098,1,0,2098-02-01T17:55+08:00,2098-02-16T05:02+08:00,戊午,confirmed,hko+lunar,
2098,2,0,2098-03-03T12:04+08:00,2098-03-17T15:44+08:00,戊午,confirmed,hko+lunar,
2098,3,0,2098-04-02T03:49+08:00,2098-04-16T03:06+08:00,戊午,confirmed,hko+lunar,
2098,4,0,2098-05-01T16:33+08:00,2098-05-15T15:18+08:00,戊午,confirmed,hko+lunar,
2098,5,0,2098-05-31T02:24+08:00,2098-06-14T04:26+08:00,戊午,confirmed,hko+lunar,
2098,6,0,2098-06-29T10:07+08:00,2098-07-13T18:36+08:00,戊午,confirmed,hko+lunar,
2098,7,0,2098-07-28T16:52+08:00,2098-08-12T09:46+08:00,戊午,confirmed,hko+lunar,
2098,8,0,2098-08-26T23:54+08:00,2098-09-11T01:35+08:00,戊午,confirmed,hko+lunar,
2098,9,0,2098-09-25T08:18+08:00,2098-10-10T17:21+08:00,戊午,confirmed,hko+lunar,
2098,10,0,2098-10-24T18:50+08:00,2098-11-09T08:16+08:00,戊午,confirmed,hko+lunar,
2098,11,0,2098-11-23T07:52+08:00,2098-12-08T21:47+08:00,戊午,confirmed,hko+lunar,
2098,12,0,2098-12-22T23:26+08:00,2099-01-07T09:52+08:00,戊午,confirmed,hko+lunar,
2099,1,0,2099-01-21T17:09+08:00,2099-02-05T20:50+08:00,己未,confirmed,hko+lunar,
2099,2,0,2099-02-20T12:07+08:00,2099-03-07T07:01+08:00,己未,confirmed,hko+lunar,
2099,2,1,2099-03-22T06:48+08:00,2099-04-05T16:39+08:00,己未,confirmed,hko+lunar,闰二月
2099,3,0,2099-04-20T23:31+08:00,2099-05-05T02:00+08:00,己未,confirmed,hko+lunar,
2099,4,0,2099-05-20T13:18+08:00,2099-06-03T11:38+08:00,己未,confirmed,hko+lunar,
2099,5,0,2099-06-19T00:12+08:00,2099-07-02T22:23+08:00,己未,confirmed,hko+lunar,
2099,6,0,2099-07-18T09:02+08:00,2099-08-01T11:01+08:00,己未,confirmed,hko+lunar,
2099,7,0,2099-08-16T16:56+08:00,2099-08-31T01:57+08:00,己未,confirmed,hko+lunar,
2099,8,0,2099-09-15T00:52+08:00,2099-09-29T18:47+08:00,己未,confirmed,hko+lunar,
2099,9,0,2099-10-14T09:34+08:00,2099-10-29T12:22+08:00,己未,confirmed,hko+lunar,
2099,10,0,2099-11-12T19:31+08:00,2099-11-28T05:24+08:00,己未,confirmed,hko+lunar,
2099,11,0,2099-12-12T07:11+08:00,2099-12-27T21:00+08:00,己未,confirmed,hko+lunar,
2100,12,0,2100-01-10T20:57+08:00,2100-01-26T10:51+08:00,己未,confirmed,hko+lunar,
2100,1,0,2100-02-09T12:56+08:00,2100-02-24T22:53+08:00,庚申,confirmed,hko+lunar,
2100,2,0,2100-03-11T06:30+08:00,2100-03-26T09:06+08:00,庚申,confirmed,hko+lunar,
2100,3,0,2100-04-10T00:18+08:00,2100-04-24T17:45+08:00,庚申,confirmed,hko+lunar,
2100,4,0,2100-05-09T16:55+08:00,2100-05-24T01:27+08:00,庚申,confirmed,hko+lunar,
2100,5,0,2100-06-08T07:33+08:00,2100-06-22T09:13+08:00,庚申,confirmed,hko+lunar,
2100,6,0,2100-07-07T20:08+08:00,2100-07-21T18:14+08:00,庚申,confirmed,hko+lunar,
2100,7,0,2100-08-06T07:03+08:00,2100-08-20T05:31+08:00,庚申,confirmed,hko+lunar,
2100,8,0,2100-09-04T16:51+08:00,2100-09-18T19:34+08:00,庚申,confirmed,hko+lunar,
2100,9,0,2100-10-04T02:04+08:00,2100-10-18T12:07+08:00,庚申,confirmed,hko+lunar,
2100,10,0,2100-11-02T11:16+08:00,2100-11-17T06:21+08:00,庚申,confirmed,hko+lunar,
2100,11,0,2100-12-01T21:02+08:00,2100-12-17T01:01+08:00,庚申,confirmed,hko+lunar,
2100,12,0,2100-12-31T07:58+08:00,2101-01-15T18:53+08:00,庚申,confirmed,hko+lunar,
2101,1,0,2101-01-29T20:26+08:00,2101-02-14T10:44+08:00,辛酉,pending,lunar,算法值（lunar-python 朔日，无官方锚点；时刻 skyfield）
2101,2,0,2101-02-28T10:26+08:00,2101-03-15T23:52+08:00,辛酉,pending,lunar,算法值（lunar-python 朔日，无官方锚点；时刻 skyfield）
2101,3,0,2101-03-30T01:32+08:00,2101-04-14T10:10+08:00,辛酉,pending,lunar,算法值（lunar-python 朔日，无官方锚点；时刻 skyfield）
2101,4,0,2101-04-28T17:11+08:00,2101-05-13T18:17+08:00,辛酉,pending,lunar,算法值（lunar-python 朔日，无官方锚点；时刻 skyfield）
2101,5,0,2101-05-28T08:51+08:00,2101-06-12T01:15+08:00,辛酉,pending,lunar,算法值（lunar-python 朔日，无官方锚点；时刻 skyfield）
2101,6,0,2101-06-27T00:07+08:00,2101-07-11T08:15+08:00,辛酉,pending,lunar,算法值（lunar-python 朔日，无官方锚点；时刻 skyfield）
2101,7,0,2101-07-26T14:33+08:00,2101-08-09T16:21+08:00,辛酉,pending,lunar,算法值（lunar-python 朔日，无官方锚点；时刻 skyfield）
2101,7,1,2101-08-25T03:48+08:00,2101-09-08T02:23+08:00,辛酉,pending,lunar,算法值（lunar-python 朔日，无官方锚点；时刻 skyfield）
2101,8,0,2101-09-23T15:42+08:00,2101-10-07T14:57+08:00,辛酉,pending,lunar,算法值（lunar-python 朔日，无官方锚点；时刻 skyfield）
2101,9,0,2101-10-23T02:31+08:00,2101-11-06T06:19+08:00,辛酉,pending,lunar,算法值（lunar-python 朔日，无官方锚点；时刻 skyfield）
2101,10,0,2101-11-21T12:50+08:00,2101-12-06T00:18+08:00,辛酉,pending,lunar,算法值（lunar-python 朔日，无官方锚点；时刻 skyfield）
2101,11,0,2101-12-20T23:16+08:00,2102-01-04T19:55+08:00,辛酉,pending,lunar,算法值（lunar-python 朔日，无官方锚点；时刻 skyfield）
